"MECA21D2A4SDTM  1   ",75137,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line","CLA 200d AMG Line 4dr",2016,,"Y"
"MECA21D2A4SDTA  1   ",75138,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line","CLA 200d AMG Line 4dr Tip Auto",2016,,"Y"
"MECA212LA4SDTM  1   ",75205,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line","CLA 200d AMG Line 4dr [Map Pilot]",2016,,"Y"
"MECA212LA4SDTA  1   ",75206,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line","CLA 200d AMG Line 4dr Tip Auto [Map Pilot]",2016,,"Y"
"MECA212LN4SDTM  1   ",75207,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line","CLA 200d AMG Line 4dr [Comand]",2016,,"Y"
"MECA212LN4SDTA  1   ",75208,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line","CLA 200d AMG Line 4dr Tip Auto [Comand]",2016,,"Y"
"MECA21SO24SDTA  1   ",75139,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"Sport","CLA 220d Sport 4dr Tip Auto",2016,,"Y"
"MECA21MS24SDTA  1   ",75209,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"Sport","CLA 220d Sport 4dr Tip Auto [Map Pilot]",2016,,"Y"
"MECA21CS24SDTA  1   ",75210,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"Sport","CLA 220d Sport 4dr Tip Auto [Comand]",2016,,"Y"
"MECA21D0A4SDTA  1   ",75140,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line","CLA 220d AMG Line 4dr Tip Auto",2016,,"Y"
"MECA21LP24SDTA  1   ",75211,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line","CLA 220d AMG Line 4dr Tip Auto [Map Pilot]",2016,,"Y"
"MECA21LC24SDTA  1   ",75212,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line","CLA 220d AMG Line 4dr Tip Auto [Comand]",2016,,"Y"
"MECA21SO24SDTA4 1   ",75141,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"Sport","CLA 220d Sport 4Matic 4dr Tip Auto",2016,,"Y"
"MECA21MS24SDTA4 1   ",75213,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"Sport","CLA 220d Sport 4Matic 4dr Tip Auto [Map Pilot]",2016,,"Y"
"MECA21CS24SDTA4 1   ",75214,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"Sport","CLA 220d Sport 4Matic 4dr Tip Auto [Comand]",2016,,"Y"
"MECA21D0A4SDTA4 1   ",75142,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line","CLA 220d AMG Line 4Matic 4dr Tip Auto",2016,,"Y"
"MECA21LP24SDTA4 1   ",75215,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line","CLA 220d AMG Line 4Matic 4dr Tip Auto [Map Pilot]",2016,,"Y"
"MECA21LC24SDTA4 1   ",75216,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line","CLA 220d AMG Line 4Matic 4dr Tip Auto [Comand]",2016,,"Y"
"MECA21ALN4SDTA  1   ",84659,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line Night Edition","CLA 220d AMG Line Night Edition 4dr Tip Auto",2018,,"Y"
"MECA21LNP4SDTA  1   ",84660,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line Night Edition Plus","CLA 220d AMG Line Night Edition Plus 4dr Tip Auto",2018,,"Y"
"MECA21ALN4SDTA4 1   ",84661,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line Night Edition","CLA 220d AMG Line Night Edt 4Matic 4dr Tip Auto",2018,,"Y"
"MECA21LNP4SDTA4 1   ",84662,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL COUPE",2016,,"AMG Line Night Edition Plus","CLA 220d AMG Line Night Ed Pls 4Matic 4dr Tip Auto",2018,,"Y"
"MECA212SO5EDTM  1   ",75152,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"Sport","CLA 200d Sport 5dr",2016,,"Y"
"MECA212SO5EDTA  1   ",75153,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"Sport","CLA 200d Sport 5dr Tip Auto",2016,,"Y"
"MECA212SA5EDTM  1   ",75226,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"Sport","CLA 200d Sport 5dr [Map Pilot]",2016,,"Y"
"MECA212SA5EDTA  1   ",75227,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"Sport","CLA 200d Sport 5dr Tip Auto [Map Pilot]",2016,,"Y"
"MECA2120C5EDTM  1   ",75228,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"Sport","CLA 200d Sport 5dr [Comand]",2016,,"Y"
"MECA2120C5EDTA  1   ",75229,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"Sport","CLA 200d Sport 5dr Tip Auto [Comand]",2016,,"Y"
"MECA21D2A5EDTM  1   ",75154,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line","CLA 200d AMG Line 5dr",2016,,"Y"
"MECA21D2A5EDTA  1   ",75155,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line","CLA 200d AMG Line 5dr Tip Auto",2016,,"Y"
"MECA212LA5EDTM  1   ",75230,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line","CLA 200d AMG Line 5dr [Map Pilot]",2016,,"Y"
"MECA212LA5EDTA  1   ",75231,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line","CLA 200d AMG Line 5dr Tip Auto [Map Pilot]",2016,,"Y"
"MECA212LN5EDTM  1   ",75232,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line","CLA 200d AMG Line 5dr [Comand]",2016,,"Y"
"MECA212LN5EDTA  1   ",75233,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line","CLA 200d AMG Line 5dr Tip Auto [Comand]",2016,,"Y"
"MECA21SO25EDTA  1   ",75156,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"Sport","CLA 220d Sport 5dr Tip Auto",2016,,"Y"
"MECA21MS25EDTA  1   ",75234,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"Sport","CLA 220d Sport 5dr Tip Auto [Map Pilot]",2016,,"Y"
"MECA21CS25EDTA  1   ",75235,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"Sport","CLA 220d Sport 5dr Tip Auto [Comand]",2016,,"Y"
"MECA21D0A5EDTA  1   ",75157,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line","CLA 220d AMG Line 5dr Tip Auto",2016,,"Y"
"MECA21LP25EDTA  1   ",75236,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line","CLA 220d AMG Line 5dr Tip Auto [Map Pilot]",2016,,"Y"
"MECA21LC25EDTA  1   ",75237,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line","CLA 220d AMG Line 5dr Tip Auto [Comand]",2016,,"Y"
"MECA21SO25EDTA4 1   ",75158,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"Sport","CLA 220d Sport 4Matic 5dr Tip Auto",2016,,"Y"
"MECA21MS25EDTA4 1   ",75238,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"Sport","CLA 220d Sport 4Matic 5dr Tip Auto [Map Pilot]",2016,,"Y"
"MECA21CS25EDTA4 1   ",75239,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"Sport","CLA 220d Sport 4Matic 5dr Tip Auto [Comand]",2016,,"Y"
"MECA21D0A5EDTA4 1   ",75159,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line","CLA 220d AMG Line 4Matic 5dr Tip Auto",2016,,"Y"
"MECA21LP25EDTA4 1   ",75240,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line","CLA 220d AMG Line 4Matic 5dr Tip Auto [Map Pilot]",2016,,"Y"
"MECA21LC25EDTA4 1   ",75241,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line","CLA 220d AMG Line 4Matic 5dr Tip Auto [Comand]",2016,,"Y"
"MECA21ALN5EDTA  1   ",84676,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line Night Edition","CLA 220d AMG Line Night Edition 5dr Tip Auto",2018,,"Y"
"MECA21LNP5EDTA  1   ",84677,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line Night Edition Plus","CLA 220d AMG Line Night Edition Plus 5dr Tip Auto",2018,,"Y"
"MECA21ALN5EDTA4 1   ",84678,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line Night Edition","CLA 220d AMG Line Night Ed 4Matic 5dr Tip Auto",2018,,"Y"
"MECA21LNP5EDTA4 1   ",84679,"MERCEDES-BENZ","CLA CLASS","CLA CLASS DIESEL SHOOTING BRAKE",2016,,"AMG Line Night Edition Plus","CLA 220d AMG Line Night Ed Pls 4Matic 5dr Tip Auto",2018,,"Y"
"MECA20C454SPTA4 1   ",75134,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG COUPE",2016,,"AMG","CLA 45 4Matic 4dr Tip Auto",2016,,"Y"
"MECA20C4P4SPTA4 1   ",75183,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG COUPE",2016,,"AMG","CLA 45 4Matic 4dr Tip Auto [Map Pilot]",2016,,"Y"
"MECA20C4O4SPTA4 1   ",75184,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG COUPE",2016,,"AMG","CLA 45 4Matic 4dr Tip Auto [Comand]",2016,,"Y"
"MECA204NE4SPTA4 1   ",84657,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG COUPE",2016,,"AMG Night Edition","CLA 45 Night Edition 4Matic 4dr Tip Auto",2018,,"Y"
"MECA204NP4SPTA4 1   ",84658,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG COUPE",2016,,"AMG Night Edition Plus","CLA 45 Night Edition Plus 4Matic 4dr Tip Auto",2018,,"Y"
"MECA20C455EPTA4 1   ",75151,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG SHOOTING BRAKE",2016,,"AMG","CLA 45 4Matic 5dr Tip Auto",2016,,"Y"
"MECA20C4P5EPTA4 1   ",75242,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG SHOOTING BRAKE",2016,,"AMG","CLA 45 4Matic 5dr Tip Auto [Map Pilot]",2016,,"Y"
"MECA20C4O5EPTA4 1   ",75243,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG SHOOTING BRAKE",2016,,"AMG","CLA 45 4Matic 5dr Tip Auto [Comand]",2016,,"Y"
"MECA204NE5EPTA4 1   ",84674,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG SHOOTING BRAKE",2016,,"AMG Night Edition","CLA 45 Night Edition 4Matic 5dr Tip Auto",2018,,"Y"
"MECA204NP5EPTA4 1   ",84675,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG SHOOTING BRAKE",2016,,"AMG Night Edition Plus","CLA 45 Night Edition Plus 4Matic 5dr Tip Auto",2018,,"Y"
"MECA16WA 4SPTM  1   ",78624,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 180 WhiteArt 4dr",2017,,"Y"
"MECA16WMP4SPTM  1   ",78772,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 180 WhiteArt 4dr [Map Pilot]",2017,,"Y"
"MECA16WAC4SPTM  1   ",78773,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 180 WhiteArt 4dr [Comand]",2017,,"Y"
"MECA16WA 4SPTA  1   ",78625,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 180 WhiteArt 4dr Tip Auto",2017,,"Y"
"MECA16WMP4SPTA  1   ",78774,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 180 WhiteArt 4dr Tip Auto [Map Pilot]",2017,,"Y"
"MECA16WAC4SPTA  1   ",78775,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 180 WhiteArt 4dr Tip Auto [Comand]",2017,,"Y"
"MECA20WA 4SPTM  1   ",78626,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"250 AMG WhiteArt","CLA 250 WhiteArt AMG 4dr",2017,,"Y"
"MECA20WAC4SPTM  1   ",78777,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"250 AMG WhiteArt","CLA 250 WhiteArt AMG 4dr [Comand]",2017,,"Y"
"MECA20WA 4SPTA  1   ",78627,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"250 AMG WhiteArt","CLA 250 WhiteArt AMG 4dr Tip Auto",2017,,"Y"
"MECA20WAC4SPTA  1   ",78779,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"250 AMG WhiteArt","CLA 250 WhiteArt AMG 4dr Tip Auto [Comand]",2017,,"Y"
"MECA20WA 4SPTA4 1   ",78628,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"250 AMG WhiteArt","CLA 250 WhiteArt AMG 4Matic 4dr Tip Auto",2017,,"Y"
"MECA20WAC4SPTA4 1   ",78781,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"250 AMG WhiteArt","CLA 250 WhiteArt AMG 4Matic 4dr Tip Auto [Comand]",2017,,"Y"
"MECA21WA 4SDTM  1   ",78629,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 200d WhiteArt 4dr",2017,,"Y"
"MECA21WMP4SDTM  1   ",78764,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 200d WhiteArt 4dr [Map Pilot]",2017,,"Y"
"MECA21WAC4SDTM  1   ",78765,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 200d WhiteArt 4dr [Comand]",2017,,"Y"
"MECA21WA 4SDTA  1   ",78630,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 200d WhiteArt 4dr Tip Auto",2017,,"Y"
"MECA21WMP4SDTA  1   ",78766,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 200d WhiteArt 4dr Tip Auto [Map Pilot]",2017,,"Y"
"MECA21WAC4SDTA  1   ",78767,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 200d WhiteArt 4dr Tip Auto [Comand]",2017,,"Y"
"MECA21WA24SDTA  1   ",78631,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 220d WhiteArt 4dr Tip Auto",2017,,"Y"
"MECA21W2M4SDTA  1   ",78768,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 220d WhiteArt 4dr Tip Auto [Map Pilot]",2017,,"Y"
"MECA21W2C4SDTA  1   ",78769,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 220d WhiteArt 4dr Tip Auto [Comand]",2017,,"Y"
"MECA21WA 4SDTA4 1   ",78632,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 220d WhiteArt 4Matic 4dr Tip Auto",2017,,"Y"
"MECA21W2M4SDTA4 1   ",78770,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 220d WhiteArt 4Matic 4dr Tip Auto [Map Pilot]",2017,,"Y"
"MECA21W2C4SDTA4 1   ",78771,"MERCEDES-BENZ","CLA CLASS","CLA CLASS COUPE SPECIAL EDITION",2017,,"WhiteArt","CLA 220d WhiteArt 4Matic 4dr Tip Auto [Comand]",2017,,"Y"
"MECA16WA 5EPTM  1   ",78634,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 180 WhiteArt 5dr",2017,,"Y"
"MECA16W2M5EPTM  1   ",78790,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 180 WhiteArt 5dr [Map Pilot]",2017,,"Y"
"MECA16W2C5EPTM  1   ",78791,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 180 WhiteArt 5dr [Comand]",2017,,"Y"
"MECA16WA 5EPTA  1   ",78635,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 180 WhiteArt 5dr Tip Auto",2017,,"Y"
"MECA16W2M5EPTA  1   ",78792,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 180 WhiteArt 5dr Tip Auto [Map Pilot]",2017,,"Y"
"MECA16W2C5EPTA  1   ",78793,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 180 WhiteArt 5dr Tip Auto [Comand]",2017,,"Y"
"MECA20WA 5EPTA4 1   ",78636,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"250 AMG WhiteArt","CLA 250 WhiteArt 4Matic AMG 5dr Tip Auto",2017,,"Y"
"MECA20W2C5EPTA4 1   ",78795,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"250 AMG WhiteArt","CLA 250 WhiteArt 4Matic AMG 5dr Tip Auto [Comand]",2017,,"Y"
"MECA21WA 5EDTM  1   ",78637,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 200d WhiteArt 5dr",2017,,"Y"
"MECA21WMP5EDTM  1   ",78782,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 200d WhiteArt 5dr [Map Pilot]",2017,,"Y"
"MECA21WAC5EDTM  1   ",78783,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 200d WhiteArt 5dr [Comand]",2017,,"Y"
"MECA21WA 5EDTA  1   ",78638,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 200d WhiteArt 5dr Tip Auto",2017,,"Y"
"MECA21WMP5EDTA  1   ",78784,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 200d WhiteArt 5dr Tip Auto [Map Pilot]",2017,,"Y"
"MECA21WAC5EDTA  1   ",78785,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 200d WhiteArt 5dr Tip Auto [Comand]",2017,,"Y"
"MECA21WA25EDTA  1   ",78639,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 220d WhiteArt 5dr Tip Auto",2017,,"Y"
"MECA21W2M5EDTA  1   ",78786,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 220d WhiteArt 5dr Tip Auto [Map Pilot]",2017,,"Y"
"MECA21W2C5EDTA  1   ",78787,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 220d WhiteArt 5dr Tip Auto [Comand]",2017,,"Y"
"MECA21WA25EDTA4 1   ",78640,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 220d WhiteArt 4Matic 5dr Tip Auto",2017,,"Y"
"MECA21W2M5EDTA4 1   ",78788,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 220d WhiteArt 4Matic 5dr Tip Auto [Map Pilot]",2017,,"Y"
"MECA21W2C5EDTA4 1   ",78789,"MERCEDES-BENZ","CLA CLASS","CLA CLASS SHOOTING BRAKE SPECIAL EDITION",2017,,"WhiteArt","CLA 220d WhiteArt 4Matic 5dr Tip Auto [Comand]",2017,,"Y"
"MECA20YN 4SPTA4 1   ",78633,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG COUPE SPECIAL EDITION",2017,,"AMG Yellow Night Edition","CLA 45 4Matic Yellow Night Edition 4dr Tip Auto",2017,,"Y"
"MECA20YMP4SPTA4 1   ",78798,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG COUPE SPECIAL EDITION",2017,,"AMG Yellow Night Edition","CLA 45 4Matic Yellow Ngt Edt 4dr Tip Auto [Mp Plt]",2017,,"Y"
"MECA20YNC4SPTA4 1   ",78799,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG COUPE SPECIAL EDITION",2017,,"AMG Yellow Night Edition","CLA 45 4Matic Yellow Ngt Edt 4dr Tip Auto [Cmd]",2017,,"Y"
"MECA20YN 5EPTA4 1   ",78641,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG SHOOTING BRAKE SPECIAL EDITION",2017,,"AMG Yellow Night Edition","CLA 45 4Matic Yellow Night Edition 5dr Tip Auto",2017,,"Y"
"MECA20YMP5EPTA4 1   ",78796,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG SHOOTING BRAKE SPECIAL EDITION",2017,,"AMG Yellow Night Edition","CLA 45 4Matic Yellow Ngt Edt 5dr Tip Auto [Mp Plt]",2017,,"Y"
"MECA20YNC5EPTA4 1   ",78797,"MERCEDES-BENZ","CLA CLASS","CLA CLASS AMG SHOOTING BRAKE SPECIAL EDITION",2017,,"AMG Yellow Night Edition","CLA 45 4Matic Yellow Ngt Edt 5dr Tip Auto [Cmd]",2017,,"Y"
"MECC20SE 4SPTM  5   ",63755,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"SE","C200 SE 4dr",2014,,"Y"
"MECC20SE94SPTA  5   ",77231,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"SE","C200 SE 4dr 9G-Tronic",2016,,"Y"
"MECC20EES4SPTM  5   ",74990,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"SE Executive Edition","C200 SE Executive Edition 4dr",2016,,"Y"
"MECC20ES94SPTA  5   ",77378,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"SE Executive Edition","C200 SE Executive Edition 4dr 9G-Tronic",2016,,"Y"
"MECC20SPO4SPTM  5   ",63757,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"Sport","C200 Sport 4dr",2014,,"Y"
"MECC20SP94SPTA  5   ",77232,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"Sport","C200 Sport 4dr 9G-Tronic",2016,,"Y"
"MECC20S9P4SPTA  5   ",77233,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"Sport","C200 Sport Premium 4dr 9G-Tronic",2016,,"Y"
"MECC20PS94SPTA  5   ",77234,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"Sport","C200 Sport Premium Plus 4dr 9G-Tronic",2016,,"Y"
"MECC20LMA4SPTM  5   ",63759,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"AMG Line","C200 AMG Line 4dr",2014,,"Y"
"MECC20LM94SPTA  5   ",77235,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"AMG Line","C200 AMG Line 4dr 9G-Tronic",2016,,"Y"
"MECC20LP94SPTA  5   ",77236,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"AMG Line","C200 AMG Line Premium 4dr 9G-Tronic",2016,,"Y"
"MECC20PLT4SPTA  5   ",77237,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"AMG Line","C200 AMG Line Premium Plus 4dr 9G-Tronic",2016,,"Y"
"MECC20SPO4SPTA4 5   ",77238,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"Sport","C200 4Matic Sport 4dr Auto",2016,2018,"N"
"MECC20SRP4SPTA4 5   ",77239,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"Sport","C200 4Matic Sport Premium 4dr Auto",2016,2018,"N"
"MECC20PPS4SPTA4 5   ",77240,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"Sport","C200 4Matic Sport Premium Plus 4dr Auto",2016,2018,"N"
"MECC20LMA4SPTA4 5   ",77241,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"AMG Line","C200 4Matic AMG Line 4dr Auto",2016,,"Y"
"MECC20LAP4SPTA4 5   ",77242,"MERCEDES-BENZ","C CLASS","C CLASS SALOON",2014,,"AMG Line","C200 4Matic AMG Line Premium 4dr Auto",2016,,"Y"
